"Row.names","V1","V2","V3","lim","meta.name"
"4698542.3",0.0158723881353833,-0.0862385353733373,-0.0201900616554797,"P","21P5S1R2"
"4698546.3",-0.00749866309311345,-0.0781083211432232,-0.0170154796115637,"P","21P5S1R1"
"4698548.3",-0.10697221624555,0.0466440502915692,0.0222862974309332,"N","21N2S3R2"
"4698551.3",-0.056702331279005,-0.00234798135810048,-0.00676531199126187,"N","21N3S2R2"
"4698553.3",-0.0478350302600243,-0.015132897105819,-0.0258288439108841,"N","03N5S2R2"
"4698554.3",0.290690877961846,-0.0118718637639177,-0.0332318029773074,"P","21P3S4R2"
"4698560.3",-0.0959959393096786,-0.0122989165169645,-0.0140851345179813,"N","21N3S2R1"
"4698562.3",0.288303559116806,0.0875704531056234,-0.00573084791667848,"P","21P3S4R2"
"4698569.3",-0.0694139851511188,-0.00876684095669506,-0.0308554234320735,"N","03N5S2R1"
"4698570.3",0.0666717342101729,-0.0189382399901744,0.109380403855396,"P","03P2S4R2"
"4698574.3",0.0426972326338622,-0.0479809237477999,0.0244896363149081,"P","03P2S4R1"
"4698577.3",-0.106655009572038,0.0171136326311539,0.03329576404728,"N","03N1S1R2"
"4698578.3",-0.0920954100947663,0.0776313625870562,-0.0116965701095699,"P","21P4S2R1"
"4698582.3",-0.121067207052775,0.052725021340629,-0.0240526255257174,"N","21N2S3R1"
