"Row.names","V1","V2","V3","lim","meta.name"
"4698542.3",0.0485591993779793,0.109024435796846,0.180938942201373,"P","21P5S1R2"
"4698546.3",0.022079578788718,0.0712753297473159,0.118258840492085,"P","21P5S1R1"
"4698548.3",-0.13560167101395,-0.0380724552989943,-0.0768906182206672,"N","21N2S3R2"
"4698551.3",-0.026889885230455,-0.100617685563773,0.0711114040282188,"N","21N3S2R2"
"4698553.3",-0.105002305529732,0.0492304721451578,-0.0224442563905602,"N","03N5S2R2"
"4698554.3",0.372273320529713,-0.0440780819773139,-0.077364204897343,"P","21P3S4R2"
"4698560.3",-0.0791106048849095,-0.142930394448777,0.0504273597281201,"N","21N3S2R1"
"4698562.3",0.348373608997641,-0.0494254126120685,-0.0373880445326955,"P","21P3S4R2"
"4698569.3",-0.079467199628677,-0.00751468356981326,0.0111019508355299,"N","03N5S2R1"
"4698570.3",-0.000439652592249129,0.157773580197627,-0.0755460235414257,"P","03P2S4R2"
"4698574.3",0.00929326279590377,0.15775235372161,-0.0356974923535707,"P","03P2S4R1"
"4698577.3",-0.0940493433806769,-0.0579613649868037,-0.0318909715008319,"N","03N1S1R2"
"4698578.3",-0.0635335928753622,-0.113139176299989,0.0364471743797032,"P","21P4S2R1"
"4698582.3",-0.216484715353944,0.00868308314897658,-0.111064060227936,"N","21N2S3R1"
